event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session,date,month,day
2019-10-01 06:51:26+00:00,view,1002544,2053013555631882655,electronics.smartphone,apple,464.08,553938556,1adb4338-0114-4274-81a7-249f49885b2a,2019-10-01,10,1
2019-11-01 06:38:39+00:00,purchase,1005135,2053013555631882655,electronics.smartphone,apple,1663.36,515715331,8f001941-98fb-451d-9bc6-0a4e8e4d5466,2019-11-01,11,1
2019-11-01 06:31:57+00:00,view,1801860,2053013554415534427,electronics.video.tv,kivi,192.26,541444282,18d97e80-7f8f-4628-b7ae-32faf47a2814,2019-11-01,11,1
2019-10-01 05:52:04+00:00,view,1500075,2053013552955916539,computers.peripherals.printer,canon,146.46,513875881,304a0691-1d05-4461-9f1a-3edcd2d81975,2019-10-01,10,1
2019-11-01 06:23:37+00:00,view,18300924,2053013558945383017,accessories.bag,xiaomi,38.35,550762226,fc957ac1-ee42-41b8-9804-373ab9789919,2019-11-01,11,1
2019-11-01 01:47:18+00:00,view,1004709,2053013555631882655,electronics.smartphone,huawei,149.28,558107675,ae70f494-d6d7-4411-8567-564f9812ef4f,2019-11-01,11,1
2019-10-01 07:17:28+00:00,view,1306796,2053013558920217191,computers.notebook,acer,314.53,513160790,dec57926-56ed-4625-a94c-f0088e2d3d76,2019-10-01,10,1
2019-11-01 04:32:05+00:00,view,15100337,2053013557024391671,,,257.15,558718905,e6932be9-d15b-43c9-8000-f43d2ce129f1,2019-11-01,11,1
2019-10-01 03:57:52+00:00,view,1002528,2053013555631882655,electronics.smartphone,apple,643.23,555477200,a562d9ad-09f8-400d-b5b4-bd2875c56473,2019-10-01,10,1
2019-11-01 06:25:18+00:00,view,1005186,2053013555631882655,electronics.smartphone,samsung,771.94,515438039,61391e00-7948-4584-85ab-a2cd2a824ef8,2019-11-01,11,1
2019-11-01 02:17:07+00:00,view,15100163,2053013557024391671,,imperial,669.23,527286877,e2e44fd0-69d0-4def-aade-ad9263ac0f81,2019-11-01,11,1
2019-10-01 04:25:36+00:00,view,2601279,2053013563970159485,,beko,383.25,538847523,94c68486-1e33-4639-aaaf-3ebee593c1ea,2019-10-01,10,1
2019-10-01 03:55:29+00:00,view,20900202,2053013561453576945,,jockey,106.03,522080540,2a775874-c4fb-49a6-a1a3-50e150a2ea34,2019-10-01,10,1
2019-10-01 04:03:51+00:00,view,15100309,2053013557024391671,,,385.85,512364242,f6e7a471-558a-47bd-a4b1-750f5895933e,2019-10-01,10,1
2019-11-01 06:16:06+00:00,view,12718696,2053013553559896355,,yokohama,57.92,566335376,4bb5257b-6482-489c-85c1-c94aa29d5092,2019-11-01,11,1
2019-10-01 07:33:28+00:00,view,1801739,2053013554415534427,electronics.video.tv,samsung,282.2,518773061,8f756b40-6956-4962-a394-886d09031754,2019-10-01,10,1
2019-11-01 03:02:10+00:00,view,28721176,2053013565782098913,apparel.shoes,nexpero,66.41,530327518,889b1279-8cb1-4ee6-857a-8564f02ae444,2019-11-01,11,1
2019-10-01 04:41:12+00:00,view,10400601,2053013553257906447,kids.toys,rastar,53.8,526932869,d57185ce-6aee-475b-adb2-536b1a4509e9,2019-10-01,10,1
2019-10-01 05:59:05+00:00,view,1004990,2053013555631882655,electronics.smartphone,oppo,257.38,554841309,7f9a97ef-c2b7-42cb-863d-76538fa0664d,2019-10-01,10,1
2019-10-01 07:32:14+00:00,view,28715773,2116907519078040377,apparel.shoes,nexpero,97.56,537787704,7d075a5b-16ed-4391-928e-4f8938a01082,2019-10-01,10,1
2019-11-01 06:15:00+00:00,view,17800272,2053013559868129947,computers.desktop,zeta,95.09,524048678,a5d1ec78-72ad-4827-9671-3479fcaaba6a,2019-11-01,11,1
2019-11-01 06:09:44+00:00,cart,1004856,2053013555631882655,electronics.smartphone,samsung,128.42,566336972,c53c6929-397f-4d77-9329-770036cb2fb8,2019-11-01,11,1
2019-10-01 06:32:45+00:00,view,1004870,2053013555631882655,electronics.smartphone,samsung,286.86,523341651,c2dabc2d-e9a0-42db-9f40-f106104f4ca5,2019-10-01,10,1
2019-10-01 06:47:33+00:00,view,3600026,2053013563810775923,appliances.kitchen.washer,indesit,189.97,516884542,c585cf79-2661-4913-bfcd-8567492ed6ca,2019-10-01,10,1
2019-11-01 01:29:37+00:00,view,15700074,2053013559733912211,,,220.06,514229777,22c967a6-0d55-4375-a788-50661164ef72,2019-11-01,11,1
2019-11-01 06:25:58+00:00,view,4804056,2053013554658804075,electronics.audio.headphone,apple,160.36,545285032,b25d70a2-b617-4f4a-9660-84f6e9c3f55e,2019-11-01,11,1
2019-10-01 05:55:47+00:00,view,5100816,2053013553375346967,,xiaomi,29.51,518277475,f5c9fe83-60fe-4491-92c9-10a6999971e0,2019-10-01,10,1
2019-11-01 04:59:25+00:00,view,7100183,2053013555464110485,furniture.bedroom.bed,,136.4,544565432,a6f45d84-c365-4269-aa64-153ad1abab7c,2019-11-01,11,1
2019-11-01 03:54:44+00:00,view,12703015,2053013553559896355,,cordiant,42.99,545391415,def66f47-74e4-4096-ac3d-75ef890a1545,2019-11-01,11,1
2019-10-01 04:16:30+00:00,view,21406883,2053013561579406073,electronics.clocks,tissot,360.37,520294960,d321e690-b785-4bd3-a0b7-72d4d0377eb8,2019-10-01,10,1
2019-10-01 07:11:16+00:00,view,1004750,2053013555631882655,electronics.smartphone,samsung,203.35,525804366,4dd03a6b-db14-42f5-bba6-02910fe57f9c,2019-10-01,10,1
2019-11-01 04:23:07+00:00,view,1201504,2172371436436455782,electronics.tablet,samsung,154.16,514470462,548ab7e7-1d4d-43e8-90d1-0b9f3f8c176b,2019-11-01,11,1
2019-11-01 06:30:14+00:00,view,1005161,2053013555631882655,electronics.smartphone,xiaomi,211.77,521167413,fad7b7e7-bd6c-4104-a69c-e5fa76eb4c6e,2019-11-01,11,1
2019-10-01 05:35:21+00:00,view,1004767,2053013555631882655,electronics.smartphone,samsung,254.76,553761000,d7459b09-180c-4d2a-82ae-534cd30ad220,2019-10-01,10,1
2019-11-01 05:51:24+00:00,view,29500016,2053013566478352393,,,34.88,524784559,fc5de089-e8f6-4e04-b748-c326fb272505,2019-11-01,11,1
2019-11-01 04:57:04+00:00,view,31900000,2059484599414685885,,,68.99,546752077,7f80f25f-079d-4c0b-ae4e-ac1d61e59934,2019-11-01,11,1
2019-11-01 05:21:52+00:00,view,1005160,2053013555631882655,electronics.smartphone,xiaomi,212.08,522370481,9f7d7f1f-5257-4bb9-9a46-b2468b359120,2019-11-01,11,1
2019-10-01 07:19:02+00:00,view,1004873,2053013555631882655,electronics.smartphone,samsung,388.43,544645852,42e09588-bea9-4705-9450-d954d5f25b92,2019-10-01,10,1
2019-11-01 04:06:37+00:00,view,1005203,2053013555631882655,electronics.smartphone,xiaomi,111.62,546251118,540f15f5-b82a-48b2-ac71-a8004e79ec79,2019-11-01,11,1
2019-11-01 04:25:12+00:00,view,3601508,2053013563810775923,appliances.kitchen.washer,midea,218.77,514991459,cc86af69-7761-48d0-a3d2-f4234041367b,2019-11-01,11,1
2019-11-01 03:08:11+00:00,view,13200335,2053013557192163841,furniture.bedroom.bed,,257.41,517125808,f5d9b658-aa90-4bc6-9294-d5b970aa803c,2019-11-01,11,1
2019-10-01 04:50:02+00:00,view,48700018,2119910569631810087,,metabo,912.24,521625770,fda67a57-3f22-4dd3-a714-637d95daedc7,2019-10-01,10,1
2019-10-01 05:30:55+00:00,view,22700435,2053013556168753601,,bosch,21.88,517959947,de739ac5-25d9-403e-96e6-d7392e345811,2019-10-01,10,1
2019-10-01 06:36:27+00:00,view,1004857,2053013555631882655,electronics.smartphone,samsung,130.73,537675392,4ddf8b7c-3f98-45ad-8d35-b63bbeb42bef,2019-10-01,10,1
2019-11-01 05:24:05+00:00,view,1004817,2053013555631882655,electronics.smartphone,honor,477.49,516160539,b23b8ba8-c38e-4b67-b268-ab84caad6ad5,2019-11-01,11,1
2019-10-01 04:33:18+00:00,view,2800641,2053013563835941749,appliances.kitchen.refrigerators,arg,231.64,554541327,005bde4c-6807-fb7b-6826-09b48af172f5,2019-10-01,10,1
2019-10-01 04:27:16+00:00,view,15600016,2053013559767466645,,,450.44,513360681,f01c23c0-f143-41e5-b478-8bb2a8d23361,2019-10-01,10,1
2019-10-01 06:35:16+00:00,view,23200632,2053013562359546659,,coopervision,16.73,555512413,4cc783e0-407f-4d15-a5b1-6a1deb39b34a,2019-10-01,10,1
2019-11-01 06:08:21+00:00,view,15200288,2053013553484398879,,bosch,70.5,556925863,88ac93b5-5ef0-4318-b111-6e89c754ff4c,2019-11-01,11,1
2019-11-01 05:02:51+00:00,view,3601438,2053013563810775923,appliances.kitchen.washer,beko,210.73,514560037,36910b22-cdf7-4126-af57-a95e689adea9,2019-11-01,11,1
2019-10-01 05:11:56+00:00,view,22700438,2053013556168753601,,aeroforce,149.29,515106040,36550552-9c91-489a-8c2d-bc053457f7ea,2019-10-01,10,1
2019-11-01 03:18:34+00:00,view,1004209,2053013555631882655,electronics.smartphone,samsung,88.29,566302019,ccbf4ca6-0771-43f9-9216-7ee4ac7e0116,2019-11-01,11,1
2019-11-01 04:01:51+00:00,view,1307350,2053013558920217191,computers.notebook,acer,514.79,513379922,0d02409f-6ae0-46af-b255-620f5ccfb4fa,2019-11-01,11,1
2019-11-01 06:13:59+00:00,view,12720809,2053013553559896355,,,0.0,552963898,3eb2aa0b-6e2a-441f-8cba-cbdcd48777fe,2019-11-01,11,1
2019-11-01 03:46:16+00:00,view,5301241,2053013563173241677,,vitek,28.24,558070198,9aeb05a6-25c0-4560-af43-97303c101fe4,2019-11-01,11,1
2019-10-01 03:40:23+00:00,view,11500628,2053013554625249641,,jbl,46.33,515591475,2fc7c856-8b27-4354-b0fa-9701a1ab2632,2019-10-01,10,1
2019-11-01 02:58:36+00:00,view,1004284,2053013555631882655,electronics.smartphone,bq,50.43,512859184,3b609503-37dc-4333-b86a-b891c08748de,2019-11-01,11,1
2019-10-01 04:11:10+00:00,view,1004573,2053013555631882655,electronics.smartphone,samsung,720.45,513170833,fcaf3b44-81b4-48f0-81eb-d16744ce48aa,2019-10-01,10,1
2019-10-01 04:28:11+00:00,view,5100770,2053013553375346967,,samsung,30.61,522355281,e74161b3-3467-40e8-b5cb-8f94688aa98a,2019-10-01,10,1
2019-10-01 07:00:16+00:00,view,1004975,2053013555631882655,electronics.smartphone,samsung,771.94,516695244,71643b60-95c1-4020-bf13-fc2d61daf67c,2019-10-01,10,1
2019-11-01 04:12:43+00:00,view,23300953,2053013561956893455,,,36.04,513048424,26ba2fd4-4785-42c8-a2d4-8d23b57d406a,2019-11-01,11,1
2019-10-01 05:10:36+00:00,view,5701247,2053013553970938175,auto.accessories.player,,72.05,545779725,86510884-3a13-4c66-8895-2bdcb37fd0ab,2019-10-01,10,1
2019-10-01 06:12:28+00:00,view,8800939,2053013555573162395,electronics.telephone,maxvi,7.72,555506635,8b4c7f4a-2abd-451d-b7ef-bd5bacab64fb,2019-10-01,10,1
2019-10-01 05:34:55+00:00,view,1004749,2053013555631882655,electronics.smartphone,samsung,203.35,550836084,e7b05aff-caed-4dce-823f-e25e3e4384fd,2019-10-01,10,1
2019-10-01 03:06:42+00:00,view,1003592,2053013555631882655,electronics.smartphone,meizu,151.57,549018920,e86a0499-848f-4cc8-9f6f-4771ff917638,2019-10-01,10,1
2019-11-01 00:44:32+00:00,view,23301234,2053013561956893455,,,36.04,535518240,27061eea-a940-4aec-932e-b2bffacfcd46,2019-11-01,11,1
2019-11-01 02:45:39+00:00,view,1004565,2053013555631882655,electronics.smartphone,huawei,164.95,548127751,f61f7ad0-0155-4c13-a0eb-896264aa9c65,2019-11-01,11,1
2019-10-01 07:28:57+00:00,view,5100718,2053013553341792533,electronics.clocks,samsung,150.95,513023316,d2dec7ab-b9ec-429f-a5b7-f5a46263144b,2019-10-01,10,1
2019-11-01 06:44:36+00:00,view,12711937,2053013553559896355,,kormoran,37.45,514054087,9f577f71-7266-4ce0-97a2-22abde09e7dc,2019-11-01,11,1
2019-10-01 05:06:43+00:00,view,17200454,2053013559792632471,furniture.living_room.sofa,,540.53,512992135,52e090d7-c670-4b89-b5d8-7a1db01f739d,2019-10-01,10,1
2019-11-01 04:39:44+00:00,view,1005131,2053013555631882655,electronics.smartphone,apple,1889.3,537620478,2280ab51-9edd-41b9-b4be-c35f45950d31,2019-11-01,11,1
2019-11-01 02:16:43+00:00,view,14700648,2053013557133443581,furniture.living_room.cabinet,sv,537.47,515776127,9aa5bd4e-ad3c-453f-bf7d-89dd7c5eca57,2019-11-01,11,1
2019-11-01 04:14:07+00:00,view,2601936,2053013563970159485,,dauscher,504.49,515615769,bbff703b-564a-4f5a-9184-b4887df6b05b,2019-11-01,11,1
2019-10-01 06:14:41+00:00,view,26401613,2053013563651392361,,,156.5,538338145,c571761b-07a7-4b04-a819-1a8da7d2ccea,2019-10-01,10,1
2019-11-01 03:12:32+00:00,view,10400399,2053013553257906447,kids.toys,rastar,15.57,566302908,4be50c68-3734-4128-b4a9-8a95d22ba45e,2019-11-01,11,1
2019-11-01 05:35:32+00:00,view,6600981,2053013554189041997,computers.components.memory,hyperx,127.93,565823860,302c25b3-1b2d-4f39-b2ab-a6261ca05e25,2019-11-01,11,1
2019-11-01 00:30:16+00:00,view,3601437,2053013563810775923,appliances.kitchen.washer,lg,390.35,512672937,cc8e915d-1fc4-4e8b-9feb-73df397d7195,2019-11-01,11,1
2019-11-01 06:21:14+00:00,view,2700609,2053013563911439225,appliances.kitchen.refrigerators,indesit,304.78,549518726,d862cf6c-edbd-4ff4-8272-7faa841ec6c1,2019-11-01,11,1
2019-10-01 03:18:09+00:00,view,22900006,2053013561780732677,furniture.bedroom.pillow,vegas,46.59,527393901,952abb94-d464-489c-901d-ef10486a8ef2,2019-10-01,10,1
2019-11-01 04:33:20+00:00,view,1004807,2053013555631882655,electronics.smartphone,xiaomi,334.37,512739198,0228628e-c9aa-4ed1-bce9-f66ca23f692e,2019-11-01,11,1
2019-10-01 03:09:25+00:00,view,2800382,2053013563835941749,appliances.kitchen.refrigerators,,283.12,531151535,a1548ed3-1187-4f52-b547-4da26e76be00,2019-10-01,10,1
2019-10-01 04:08:33+00:00,view,1004873,2053013555631882655,electronics.smartphone,samsung,388.81,552663737,1f83a0e2-aab6-4005-aa94-de46e35d0660,2019-10-01,10,1
2019-10-01 07:13:40+00:00,view,26400525,2053013563651392361,,,329.22,512405618,d370cfb3-b853-4480-8586-2284c44c3bc4,2019-10-01,10,1
2019-10-01 03:21:18+00:00,view,26401165,2053013563651392361,,,496.54,533223171,297532fc-c065-4a51-9a68-b667e0091058,2019-10-01,10,1
2019-10-01 06:17:46+00:00,view,1004143,2053013555631882655,electronics.smartphone,xiaomi,141.32,554199941,8a6ae8c3-b954-48bd-b9b6-4bb2b87a3494,2019-10-01,10,1
2019-11-01 00:50:59+00:00,view,1005115,2053013555631882655,electronics.smartphone,apple,949.47,526516413,1ee14e17-1d00-4cf0-8b2c-13915ab13033,2019-11-01,11,1
2019-11-01 05:00:12+00:00,view,5100329,2053013553341792533,electronics.clocks,xiaomi,124.79,561419105,83a58bc7-1f89-4ec3-b50e-a4cbb08a797b,2019-11-01,11,1
2019-10-01 03:40:16+00:00,view,21406393,2053013561579406073,electronics.clocks,casio,97.81,514166081,5ec254bf-4457-48bf-8a5c-d1ad25284e97,2019-10-01,10,1
2019-11-01 03:10:44+00:00,view,1005003,2053013555631882655,electronics.smartphone,huawei,230.93,515509091,53a5dd4f-8421-49b1-885c-21e9f8ef5442,2019-11-01,11,1
2019-10-01 07:14:14+00:00,view,5000346,2053013566100866035,appliances.sewing_machine,leader,108.09,531237714,05825de5-6d45-460d-b8c5-722bdd2e083d,2019-10-01,10,1
2019-10-01 04:55:24+00:00,view,1004258,2053013555631882655,electronics.smartphone,apple,733.92,514171869,ec2149b8-83ee-4a26-84b6-0737fb5f0f27,2019-10-01,10,1
2019-10-01 06:57:57+00:00,cart,1004741,2053013555631882655,electronics.smartphone,xiaomi,185.71,518645000,6d3d5d04-d90d-4066-9965-29f9a2db0c8f,2019-10-01,10,1
2019-11-01 04:54:41+00:00,view,12710351,2053013553559896355,,yokohama,51.48,552902683,4356e269-7885-4201-8bc3-717cee308bea,2019-11-01,11,1
2019-11-01 03:48:48+00:00,view,26204988,2053013563693335403,,,187.39,533772307,31f61f5f-7e97-49f1-987e-d3145acc55e3,2019-11-01,11,1
2019-10-01 05:30:43+00:00,view,26202200,2053013563693335403,,sokolov,15.44,527312490,86894013-9de4-42ff-b2bf-234f196ad373,2019-10-01,10,1
2019-10-01 06:50:04+00:00,view,1002524,2053013555631882655,electronics.smartphone,apple,514.76,512565830,bd23c98e-6f1f-43d4-94d8-1183fc4c5b87,2019-10-01,10,1
2019-10-01 06:38:17+00:00,view,8000350,2053013556579795419,,,60.49,512879825,f695189d-4a27-42f0-b795-251924344fb0,2019-10-01,10,1
2019-10-01 06:03:31+00:00,cart,1004903,2053013555631882655,electronics.smartphone,huawei,111.79,555504480,8cb9dea5-cb39-4ce8-a036-116fefa1143b,2019-10-01,10,1
2019-10-01 04:33:58+00:00,view,6700688,2053013554247762257,computers.components.videocards,gigabyte,241.71,550644371,06541fc6-4bab-47ce-95e6-cceaa1deb3f2,2019-10-01,10,1
2019-11-01 04:09:05+00:00,view,1004835,2053013555631882655,electronics.smartphone,samsung,223.95,546994756,a8d16e20-964b-46ed-bc62-d585cb77d9ee,2019-11-01,11,1
2019-10-01 03:38:29+00:00,view,26402615,2053013563651392361,,,535.34,515042373,67ae8e85-979d-4247-870a-843f6305deca,2019-10-01,10,1
2019-10-01 06:25:19+00:00,view,17301288,2053013553853497655,,cacharel,52.36,528568962,6e262e17-45e3-47ec-8f3b-89133258e6c2,2019-10-01,10,1
2019-10-01 02:20:10+00:00,view,1004903,2053013555631882655,electronics.smartphone,huawei,111.82,512812487,d3ef047f-9476-4b8d-a126-b483c55de653,2019-10-01,10,1
2019-11-01 06:25:18+00:00,view,3500093,2053013555287949705,,,33.46,524664819,298d6f88-554c-4ba7-a607-c222b7cbbd2d,2019-11-01,11,1
2019-10-01 06:31:36+00:00,view,1004839,2053013555631882655,electronics.smartphone,oppo,179.39,542374003,8c672e8a-cf33-4aef-925f-c71deb1cfd68,2019-10-01,10,1
2019-11-01 03:46:33+00:00,view,5000356,2053013566100866035,appliances.sewing_machine,janome,167.05,561443737,7eccf3a2-e8e7-4593-a988-5d5b6f172ff6,2019-11-01,11,1
2019-10-01 07:27:51+00:00,view,1700744,2053013553031414015,computers.peripherals.monitor,aoc,138.94,536454853,3da6a305-ad26-4f0d-a3ab-b1c32f915376,2019-10-01,10,1
2019-10-01 06:52:29+00:00,view,5000568,2053013566100866035,appliances.sewing_machine,chayka,76.96,515787092,399e2940-c4b8-48cf-bb22-571f7409560c,2019-10-01,10,1
2019-11-01 05:49:42+00:00,view,3700926,2053013565983425517,appliances.environment.vacuum,samsung,64.02,560116168,e8fae7dc-10fe-4fd1-96cd-d00b960d2dfa,2019-11-01,11,1
2019-10-01 05:08:13+00:00,view,1004932,2053013555631882655,electronics.smartphone,vivo,463.31,541659122,40ac6940-fea0-4691-a1c7-6267a0b6fd83,2019-10-01,10,1
2019-10-01 06:17:00+00:00,view,12705581,2053013553559896355,,,69.08,513751543,967f8e2e-6c8e-412e-9a5b-17bbedde71d7,2019-10-01,10,1
2019-11-01 06:43:41+00:00,view,10800182,2053013554994348409,,redmond,61.1,564020805,e058e959-37d0-4733-aa46-4ca7e3b87e1b,2019-11-01,11,1
2019-11-01 04:57:30+00:00,view,15901906,2053013558190408249,,dauscher,12.05,514232994,394e19dd-3f8d-4414-ab87-0a0a3cc3da4c,2019-11-01,11,1
2019-11-01 02:09:33+00:00,view,4400548,2053013555095011711,appliances.kitchen.coffee_machine,vitek,164.71,526942990,8bed2b30-1b52-4c67-abe5-48f1f83554a5,2019-11-01,11,1
2019-11-01 06:02:14+00:00,view,1004226,2053013555631882655,electronics.smartphone,apple,991.4,525465964,aa2669df-2c46-498c-9326-2dbcc347440e,2019-11-01,11,1
2019-11-01 06:31:19+00:00,view,8801100,2053013555573162395,electronics.telephone,nokia,94.66,549130070,4880cf47-7eb9-4328-a8b2-9e3f9a022e00,2019-11-01,11,1
2019-10-01 06:18:54+00:00,view,42000048,2102307650380235197,,lux,272.85,522579329,5f4c2fca-8860-43a2-96c5-31b89b98fe85,2019-10-01,10,1
